-64	 1.6223393430178787e-08	-9.9090265270506488e-09	 2.6961442796908010e-08	-1.2174857585051211e-08
-63	-8.5125156132831980e-17	 1.8215925206440858e-16	-8.7876583599290721e-17	 5.8807288808457794e-17
-62	-2.4453236125200343e-08	 3.1465704004141995e-08	-1.3784013475086230e-08	 5.1847661077375417e-08
-61	 3.1336221609218417e-17	-3.6856099405589803e-17	 6.1036421714516497e-17	-4.5683528799417862e-17
-60	 1.0938530780337644e-07	-1.6695192420454847e-07	 6.9318938087014674e-09	-1.1422160067580109e-07
-59	-1.2663603638188594e-17	 3.4342119229002229e-17	-1.9415996771059560e-17	 4.8836182815258646e-17
-58	-1.8973955986236958e-07	-1.9518719590354698e-08	-1.1833902925349933e-07	-1.0334757322095834e-07
-57	 6.8165343045162500e-17	-9.3651246272109220e-17	 1.6663550684901161e-17	-1.0949230499016020e-16
-56	 1.4250395180809635e-07	-8.7758960737660234e-09	 2.0915154341508974e-07	 3.9718198183654420e-08
-55	-5.1439291258545082e-16	 1.2904338314132403e-16	-2.1463596652104485e-16	 5.8157951234748562e-17
-54	-2.3463179272062368e-07	 8.7684011557561164e-08	-2.9365230079579732e-07	 2.1969325965007520e-07
-53	 1.2026911684284989e-16	-3.4928489165668844e-19	 1.0633833328004189e-16	 8.3454624216985415e-17
-52	 9.5904647679714194e-07	-4.8179655717534693e-07	 3.8837580265712780e-07	-7.2312136786923772e-07
-51	-3.7493672970704426e-17	 2.6019286695355206e-17	-7.8097861735331257e-17	 5.8756796910778417e-18
-50	-1.9356781923862992e-06	-9.9459350490541545e-07	-6.9214682851620395e-07	-1.1736398437805672e-06
-49	 4.5913737542755856e-17	-5.7876028176511265e-17	 2.2405411598489598e-17	-8.2869324113388544e-17
-48	 1.3383471027816377e-06	 8.2334938678103756e-08	 1.6880002924135162e-06	 7.7295823585063375e-07
-47	-1.4158774253420778e-16	 1.8362050015133951e-16	-3.7774005819505072e-17	 1.0222290707119562e-16
-46	-2.0437366491286095e-06	 7.0696953041783413e-07	-2.9351300324716662e-06	 1.5810691169899361e-06
-45	 5.5607177807636126e-17	 1.8094374616830293e-17	 4.1078181031948302e-17	 3.1641968693170366e-17
-44	 8.1936019695273640e-06	-4.4398163147707669e-06	 4.1460274703455120e-06	-7.9840343542276876e-06
-43	-2.6437425487393201e-17	 2.7930489572097351e-18	-2.4395804062762971e-17	-2.3445946602972725e-17
-42	-3.3092172445718689e-05	-5.6268466839128687e-06	-1.3808748827932691e-05	-7.5434589350901672e-06
-41	 2.6092516224600776e-17	 3.0427115152390480e-18	 3.4679538205919485e-17	-1.6007708420618346e-17
-40	 1.0664296329571261e-05	-4.2877379022876288e-06	 1.4201575872130372e-05	 1.3263391401518031e-06
-39	-6.0011094058404038e-17	 7.4115428115672996e-17	-8.5739997155293504e-18	 5.0540028497560552e-17
-38	-5.0565564647551702e-06	 1.3526185102085217e-05	-7.2426425298541263e-06	 2.1570976909343603e-05
-37	 9.1083561260660252e-17	-2.4168835682451910e-19	 4.8044342258354471e-17	 3.4544910717020723e-17
-36	-4.2136539840701419e-06	-6.2361499231999376e-05	-4.0202893594760083e-05	-5.9753337484744762e-05
-35	-4.3307260955941086e-17	 1.3854513942068350e-17	-5.8321300245401689e-17	-5.0827806277151861e-18
-34	-9.1390374062423103e-05	 3.2327540456541647e-04	-2.3401542083954915e-05	 1.4164060039675399e-04
-33	 3.9440952352264355e-17	-3.2002031284510551e-17	 5.4763748558634810e-17	-6.7115400333811234e-17
-32	 7.5878491611134201e-05	-4.2371518918901648e-05	 9.2566796682030751e-05	 4.9436599865093769e-06
-31	-5.9218879353841304e-17	 6.8784108279254335e-17	 2.1888229601048226e-17	 7.7247173887699235e-17
-30	-4.0693725292946387e-05	 1.1468496464115946e-05	-6.5097984447007789e-05	 1.1882578044149180e-05
-29	 1.0917996823278528e-16	 1.5114783626511143e-17	 6.4434191362437396e-17	 3.1785162066145857e-17
-28	 7.9746762655512709e-05	-4.6703609937072572e-05	 6.9957501785003544e-05	-9.9150125694527619e-05
-27	-5.5186515419166245e-18	 6.7041355466618837e-18	-2.3821854572205483e-17	 5.0110458885015827e-18
-26	-4.1937805659880408e-04	 2.3004411537503664e-04	-1.4389247374574458e-04	 2.1103037596199880e-04
-25	-3.0947321370318233e-18	 5.5109569236196583e-19	-1.5617416729408113e-17	-8.3101579924639436e-18
-24	 3.0374762398849926e-04	 2.2210080657154811e-04	 1.0531524183422607e-04	 3.1049839944819840e-04
-23	 4.4886867290307901e-17	 1.6727065077102422e-17	 3.8074105221664062e-17	-4.8636875913321159e-18
-22	-2.5334478150309771e-04	-1.5120630733250472e-04	-3.2354576531443466e-04	-3.0639264734251998e-04
-21	-4.6929889943822023e-17	-1.2330059132921536e-16	-9.8624053834286609e-18	-4.7822932455012861e-17
-20	 5.3706076761466694e-04	 1.3318037075626040e-04	 7.9474235170092812e-04	-5.5607592187805383e-05
-19	 2.7961577016445564e-18	 3.4306256166733028e-18	-2.7144262767117434e-18	 1.6726027739370819e-17
-18	-2.4428867249450888e-03	-3.9056322353644892e-04	-1.6022776983699715e-03	 7.6404801872873593e-04
-17	-4.8402130923669804e-18	 1.7120637803456857e-17	-1.6408978567853530e-17	 2.3379658224731130e-17
-16	 1.7470279069472625e-03	 3.9765392044628905e-03	-5.0360969060936106e-04	 2.8711235784191344e-03
-15	 1.7820469970776944e-18	-5.0859685754522860e-17	-4.4471551567446056e-17	-4.6443728948738507e-17
-14	-2.0477283939496073e-03	-2.1414692462550081e-03	-1.7162712874667775e-03	-3.8195713777678421e-03
-13	 8.3745711126130633e-17	 2.1404467107792969e-16	 6.5983020610524082e-17	 8.5229560748219050e-17
-12	 4.6077838160642334e-03	 2.2178253761459118e-03	 7.5513066537415754e-03	 1.9918164663453039e-03
-11	 4.2806983761398516e-17	-3.3324326627144324e-17	 4.8683209261727603e-17	-2.4905519817421206e-17
-10	-2.1546614555902704e-02	-7.3189304544291050e-03	-2.0101368814806897e-02	 5.7383019492796275e-03
-9	-1.9937368298861726e-17	-1.2505314942410480e-17	-2.7756653991100463e-17	 3.3821503554199652e-18
-8	 3.5798997585449112e-02	 6.5226048237654460e-02	 3.4689315657869500e-03	 3.6945213694219360e-02
-7	 3.3071896812614647e-17	 1.1312632563416337e-17	 4.4030674955745408e-17	-1.7643011699102201e-17
-6	-2.7736968172080136e-02	-1.6090925253042971e-02	-2.2923054561124825e-02	-3.3966148422701604e-02
-5	-1.8204126581618079e-17	-2.9583254578063463e-17	-2.6492709565658343e-17	-6.3927007609691867e-19
-4	 4.5990270458534710e-02	-6.7901876406461052e-03	 7.1451976699579409e-02	-1.5274860148101723e-02
-3	-5.9061139931873081e-17	-6.7977324022912507e-18	-3.0930454953659650e-17	-2.5596424463267008e-17
