-1024	 4.1153561398882764e-18	 2.6071560915369136e-17	-1.1156130175620508e-17	 9.9131287874647126e-18
-1023	 2.2803508714884672e-17	-3.0071196137507289e-18	 2.2634887971105963e-17	-1.7591125276907422e-17
-1022	 1.0927358149261923e-18	-8.6550221899072904e-18	 4.6008526847652440e-18	-9.9113582873451639e-18
-1021	-7.2258129555231809e-17	 1.3861564656379087e-18	 4.4406654305742700e-19	 5.1519114061886497e-18
-1020	 4.8391443842744925e-18	 4.6948737825486641e-18	 5.6589729011742936e-18	 7.4746167965262314e-18
-1019	 2.6221432313483328e-17	-2.6528006520738354e-18	 2.2266064286521332e-17	 2.4999697635499302e-17
-1018	-1.2312704818913030e-18	-1.1442462683232400e-17	-8.3804350765444636e-18	-3.9161521985140592e-18
-1017	-8.9758762652668696e-18	-6.7998686313379682e-19	-1.7208269774202390e-17	-4.7971255628142053e-19
-1016	 6.0329498213592301e-18	 1.5876009222332059e-17	-5.9855257598709861e-18	 1.7600823744938016e-18
-1015	 8.7810931417381816e-18	 2.7990472770226117e-18	 1.6787860559632573e-17	-4.3654378835761480e-18
-1014	-4.5695221180814954e-18	-1.1889517455689928e-17	 1.3914914490987876e-18	-2.8878230177290095e-18
-1013	-2.0645339936828793e-17	-5.3909834618056457e-18	-6.0791132573186428e-18	 1.0546117312710147e-17
-1012	 2.2367167625437055e-18	 2.4326241926286394e-18	 2.2051596719336781e-18	 9.1759899972941006e-18
-1011	 1.1191639785147155e-17	 8.2531837174675534e-18	-5.6814928644527003e-19	 1.1823076492317544e-17
-1010	-2.3394224390023588e-18	-7.9645082226954153e-18	-7.9743389691339838e-18	-3.3804116327523873e-18
-1009	-2.5081203882459018e-18	-7.6635607597807290e-18	-1.9223732667531980e-18	 1.5002111270827424e-19
-1008	 6.0244574328058917e-18	 1.8461455980598496e-17	-2.0194189343064227e-18	 9.6686537587336531e-19
-1007	 7.5258495230392545e-18	 4.8881267455867545e-18	 4.3476265148119521e-18	-3.9109380023824721e-18
-1006	 4.7244609549598161e-19	-7.9319678708037560e-18	 5.0560378512672742e-18	-6.4273785107298640e-18
-1005	-9.3685125896065900e-18	-7.2180587029557159e-18	-7.1411020231816918e-18	 2.5504539395961607e-18
-1004	 3.7825729744691108e-19	 2.1772821666956337e-18	-4.4939869883343497e-19	 7.5000376186211032e-18
-1003	 6.8882631312638971e-18	 8.3934146145752736e-18	-2.6560565158360404e-18	 2.6647809610529536e-18
-1002	 2.0887454620011673e-18	-4.4984854372676751e-18	-2.3062004414434719e-18	-4.0819811279481117e-19
-1001	-1.8623054869476982e-18	-3.4019710856936693e-18	-1.0751199774462478e-18	-6.1201247965998003e-18
-1000	 9.6659157791783085e-18	 8.9834280845071741e-18	 5.7970188128153381e-18	 1.8714068735288366e-18
-999	-3.3375522442550024e-20	 8.3146695877971970e-18	 1.6120311593962641e-18	 7.8138735573024104e-18
-998	-2.8574991270848564e-18	-2.4981231019150217e-18	-1.3655963934884875e-18	-4.6866416042315866e-18
-997	-2.6531658102976283e-18	-7.0080393551403503e-18	-9.3608225074153026e-18	-7.4933015592809249e-18
-996	-1.0605394863121996e-18	 2.5830441732562219e-18	 1.9030007748264675e-18	 3.6503960860431827e-18
-995	-2.8851548564619071e-18	 1.7151802981507065e-17	-4.5053736585986359e-18	-4.5173871452672201e-18
-994	-4.3389736028809193e-18	 1.4629048782359685e-18	-1.7766216192730916e-18	 4.3712708993255415e-18
-993	 5.6950411629825096e-18	-7.6526517910434370e-18	 5.0194492824564893e-18	-2.4167061177585811e-18
-992	 1.4893010522727601e-17	-4.4366897623848370e-18	 7.2923765976620845e-18	 1.2431321685279720e-18
-991	-2.6637706182046292e-18	 3.0816071630074995e-18	 2.6163591897841155e-19	 8.5784520424508114e-18
-990	-9.5145009080877151e-18	 1.0387501462287620e-18	-3.8842319728931333e-18	-8.0741977625646611e-18
-989	-9.0312209809133131e-19	-5.9345512806192319e-18	-4.1882814689126697e-18	-5.4145926267390211e-18
-988	-1.6632588255420292e-19	-1.4126859859161551e-18	 7.3352357330487273e-18	 3.3240170682777263e-18
-987	-1.1622234465288592e-17	 2.0568630271471247e-17	 2.6575906884861850e-18	-6.9962644146301029e-18
-986	-3.6168697216911482e-19	 2.7461435681898881e-18	-5.4437621064448564e-18	 3.3415044796655502e-18
-985	 5.7762971275850039e-18	-6.6366984885018911e-18	 9.3818164041997372e-18	 3.9411747620707242e-18
-984	 1.1759326747382526e-17	-4.6740092649956987e-19	-4.2297003741924625e-18	-4.5622419269146577e-18
-983	-2.7141747931117301e-18	 3.1743051997583228e-18	-3.1226753425176953e-18	 2.0968057663848141e-18
-982	-4.9610284802115698e-18	 8.6779212553437406e-18	-2.8480949455720076e-18	-4.9770780045382290e-19
-981	 1.4518381886593532e-18	-3.4675143634291542e-18	 1.3169181268721958e-18	-4.3227767639529819e-18
-980	 6.0713427889531932e-18	-1.1242876402979317e-18	 3.8901322514760295e-18	-2.0613710298717175e-19
-979	-3.8641482375345448e-18	 2.1047737327295817e-18	-3.4785708451401405e-18	 4.3697570773824737e-18
-978	-2.5690378932838931e-18	 3.6913166197579040e-18	-7.4865512115826161e-19	 1.7707493103381109e-18
-977	 3.8832701970136253e-18	-2.2469962884462116e-18	 1.1920792890966655e-18	 5.1597768743167767e-18
-976	 4.7071926098432570e-18	-7.4677487842546226e-19	 6.6880436439560154e-19	 1.0436314260113926e-18
-975	-5.2306468876163231e-18	-2.1752096116886354e-18	-5.7416867518267890e-19	 1.9238943939445617e-18
-974	-1.4502939421687847e-18	 1.4133351405138815e-19	 6.4427879746252634e-19	-7.2587359174528049e-20
-973	 5.7956309788655216e-18	-6.7020956410905723e-19	 7.6397562335430335e-19	-2.7556233173753646e-18
-972	 4.5938127988321830e-18	 3.8407520339708296e-18	 2.4473469840120484e-18	 2.3047385668658250e-18
-971	-6.2647567343357792e-18	 7.1345103788903548e-18	 5.4881427567148553e-18	 6.8761737978437889e-18
-970	-1.9784801730306396e-18	 2.3348535704571027e-19	-2.5562163888607421e-19	-1.3164233756901510e-18
-969	 1.0537590760397930e-17	-9.1356150119567953e-18	 8.3874658283872735e-18	 1.8382198382464081e-18
-968	 7.7483998251410940e-19	 4.9503899078638244e-19	 2.5255875116361400e-18	-4.3626654345759647e-18
-967	 6.8601817830730250e-19	 2.3194099951581311e-18	-3.0514866343146247e-18	 2.0381800532208659e-18
-966	-3.5864977451092651e-18	-2.7088604202101125e-18	-3.5596948203734496e-18	 1.0198469894477142e-18
-965	 4.5886296517887780e-18	-3.2513380703532222e-18	 3.9846566191792325e-18	-8.2517623105123273e-18
-964	 7.0492090929670904e-19	-2.1799331957402813e-18	-1.0155695585534694e-18	 3.3107945278286201e-18
-963	-6.1132995256090819e-18	 1.0537785794953679e-17	 7.8916281160244377e-18	 1.1971777149608016e-17
-962	-2.6675302225693749e-19	 2.0244770083184804e-18	-4.3570597942980370e-18	-1.6665317159854093e-19
-961	 1.5277681549595983e-17	-3.0036211988555284e-17	 1.7937660358233808e-17	 5.9733111554218005e-18
-960	 1.0454058894323787e-17	-3.5256835431895214e-18	 2.4149827616103360e-18	-2.5719543813346876e-21
