-32	 8.5145151055746090e-11	 2.1752398501744783e-11	 6.9117684780547799e-11	 5.7611426357639801e-11
-31	-1.3932502592377692e-18	 1.3905346427825741e-17	 2.4352015926284531e-18	-4.9297502492315021e-18
-30	-1.5664467062402219e-10	-2.4553929102400977e-11	-2.2154717138164718e-10	-5.3011254851028055e-11
-29	 1.8008853836595827e-17	-1.4826677043324572e-17	-7.4031944747785819e-18	-1.0320843993154382e-17
-28	 8.0870510804983229e-10	-4.6764534516561777e-10	 7.3436016755052079e-10	-8.7850548044382606e-10
-27	-2.3530186413591117e-18	 1.7566866319579697e-17	-1.5711874329055076e-17	-4.1002213131088970e-18
-26	-9.7540996019643616e-09	 4.4317312036659494e-09	-4.9657263816635623e-09	 4.4621249495377672e-09
-25	 2.3337839589682613e-18	-3.3429296780659741e-18	 5.5878919902892026e-18	-6.5266677310798796e-19
-24	 8.7703328212836338e-09	 1.7250633088571918e-08	 1.3173633228460729e-10	 1.6818373730742879e-08
-23	 8.1196402447309687e-18	-3.7770949541444324e-19	-3.5682196438591758e-18	-1.6399066145662691e-17
-22	-2.8373765062920245e-08	-2.6272122589896682e-08	-3.2077187252324008e-08	-4.3153788026284156e-08
-21	-8.8499563191424998e-17	-1.5843589131966170e-17	-4.4039049343676030e-17	-7.0150879757499353e-18
-20	 1.5903498891239989e-07	 3.8050176859486068e-08	 2.1763431172025728e-07	-5.6281362549428173e-09
-19	 9.3925064756473267e-18	 9.9129954199619578e-18	 9.5711166512238670e-18	 1.2139112945145872e-17
-18	-1.6068289909628600e-06	-2.7023449712487316e-07	-1.1829645269011567e-06	 3.2196254123792304e-07
-17	-2.6224742940056542e-18	-1.4197755105199052e-18	-1.6022296160866664e-17	 4.4004522210693710e-18
-16	 9.2019137521291311e-07	 6.4668356459812971e-06	-1.2569697185692517e-06	 4.5217805130569558e-06
-15	 3.9945674092956491e-18	-1.0446932793834770e-17	 8.0359627929765385e-18	-2.7526268796092874e-18
-14	-7.3583040078163434e-06	-8.3909786328275641e-06	-6.1817686489990834e-06	-1.3238348109982633e-05
