-32	-6.1796997296247486e-11	 1.5787873004334570e-11	-7.3191646597100585e-11	-1.2646125885547033e-10
-31	-8.1168138784747873e-18	-5.3023259640702896e-18	 2.9335057532875225e-18	-8.2128059963848185e-18
-30	 1.1369019440448516e-10	-1.7821081309525525e-11	 3.6982071244051050e-10	 8.4593960099042012e-12
-29	 5.1692433807541637e-18	-1.3867293059917309e-18	 5.2871393039397663e-18	 5.6054448367639101e-18
-28	-5.8694568700787530e-10	-3.3940920507960832e-10	-1.7459836511105552e-09	 6.3929728009074258e-10
-27	 3.7876813549407496e-20	-1.6951494118508029e-17	-1.1204367118189240e-18	-5.0721884113613755e-18
-26	 7.0793736125677463e-09	 3.2164781189480698e-09	-4.2810339916476667e-09	-9.9598160118962887e-09
-25	 2.4933518119720255e-18	 4.0793224008747756e-18	-7.9680116562233398e-18	-4.1901588697873967e-18
-24	-6.3653674738353515e-09	 1.2520237480179960e-08	-2.3589697700088461e-08	-1.3763967240896142e-08
-23	-3.0613071277086916e-18	 1.1156045144744805e-17	 1.3882401176583069e-17	 5.2172178800305920e-18
-22	 2.0593229562098993e-08	-1.9067892037630072e-08	 8.2780121736383346e-08	-2.7772652797203728e-08
-21	-5.2218396213867835e-17	-2.7546798241789596e-17	 6.1645500215904534e-17	 2.7743163668609543e-17
-20	-1.1542507966026586e-07	 2.7616218119041389e-08	-2.3344873797343129e-07	 2.6548524376592846e-07
-19	 5.0972961476731231e-18	 7.7285545303365248e-18	 3.3197096163272995e-19	-3.6140625570442533e-19
-18	 1.1662110688538258e-06	-1.9613192773989360e-07	-9.9285187982605225e-07	-1.7256061114309685e-06
-17	 1.1329852958581584e-17	 5.1389259815641058e-18	 6.3400133966345284e-18	-1.0052409020512834e-17
-16	-6.6786033849105984e-07	 4.6935270238529684e-06	-6.2927693108857313e-06	-4.2992132195764288e-06
-15	-1.8670827075177878e-18	 1.9390257574473695e-17	 1.9545590651598418e-19	 3.0513009137431980e-18
-14	 5.3405406603634987e-06	-6.0900395708062012e-06	 2.3359429980861240e-05	-4.1517119324089823e-06
-13	-4.4061542503177123e-18	-7.5574660622936013e-18	 6.0131162177897024e-18	 1.8647192871092698e-17
-12	-2.9106085225518214e-05	 1.0527864305064894e-05	-7.3639432987227687e-05	 6.3560331658767312e-05
-11	-5.8021764468878115e-18	-2.5374248110946732e-18	 6.1901164924943709e-18	 1.0823836237480830e-17
