0 	 0.000000000000000 0.800000000000000 1.300000000000000  0.500000000010917 -0.112617785448569  0.786854430916234 -0.505838647064313 0.474971294454613 0.962931137300265 2.525987014861508 0.395884853682017 1.027709789863593 2.657901613888553
1 	 0.000976562500000 0.800000000000000 1.300000000000000  0.500979263518067 -0.110798728354490  0.787538313878013 -0.505404867593359 0.475940667535047 0.961734465010919 2.525987014861508 0.395884853682017 1.027191979811210 2.657742844829832
2 	 0.001953125000000 0.800000000000000 1.300000000000000  0.501958505713539 -0.108977284398622  0.788231204776609 -0.504977022176872 0.476914360366774 0.960523601334917 2.525987014861508 0.395884853682017 1.026676441169749 2.657572781210183
3 	 0.002929687500000 0.800000000000000 1.300000000000000  0.502937705290416 -0.107153507070304  0.788932990942872 -0.504555181461788 0.477892257918820 0.959298777969174 2.525987014861508 0.395884853682017 1.026163226163715 2.657391420517957
4 	 0.003906250000000 0.800000000000000 1.300000000000000  0.503916840951314 -0.105327449222518  0.789643558968244 -0.504139415382361 0.478874244940454 0.958060226721712 2.525987014861508 0.395884853682017 1.025652386055448 2.657198760419986
5 	 0.004882812500000 0.800000000000000 1.300000000000000  0.504895891413119 -0.103499163078443  0.790362794797793 -0.503729793102092 0.479860206003878 0.956808179364033 2.525987014861508 0.395884853682017 1.025143971159971 2.656994798771676
6 	 0.005859375000000 0.800000000000000 1.300000000000000  0.505874835411709 -0.101668700238311  0.791090583823138 -0.503326382956416 0.480850025547886 0.955542867485571 2.525987014861508 0.395884853682017 1.024638030859451 2.656779533627281
7 	 0.006835937500000 0.800000000000000 1.300000000000000  0.506853651706648 -0.099836111686550  0.791826810974901 -0.502929252396359 0.481843587922276 0.954264522350691 2.525987014861508 0.395884853682017 1.024134613617289 2.656552963250387
8 	 0.007812500000000 0.800000000000000 1.300000000000000  0.507832319085827 -0.098001447799205  0.792571360814566 -0.502538467933239 0.482840777432907 0.952973374758472 2.525987014861508 0.395884853682017 1.023633766991843 2.656315086124588
9 	 0.008789062500000 0.800000000000000 1.300000000000000  0.508810816370069 -0.096164758351629  0.793324117625422 -0.502154095084602 0.483841478387201 0.951669654905692 2.525987014861508 0.395884853682017 1.023135537649785 2.656065900964372
