0 	 0.000000000000000 0.500000000000000 1.300000000000000  0.500000000000028 -0.070769453629857  0.816540146499037 -0.473594740811929 0.524626226158826 0.919957309605102 2.799750865967803 0.357174637270401 0.999712304645512 2.666174651576337
1 	 0.000976562500000 0.500000000000000 1.300000000000000  0.500630223198211 -0.069643960196493  0.816787438736125 -0.473453270578532 0.524967678384740 0.919571724611218 2.799750865967803 0.357174637270401 0.999554111605215 2.666125628163555
2 	 0.001953125000000 0.500000000000000 1.300000000000000  0.501260428434447 -0.068516173840679  0.817038075404447 -0.473313779745253 0.525311143967353 0.919180289723190 2.799750865967803 0.357174637270401 0.999396165035841 2.666072273683453
3 	 0.002929687500000 0.500000000000000 1.300000000000000  0.501890597746279 -0.067386134160591  0.817292021744826 -0.473176287770916 0.525656576341156 0.918783067183275 2.799750865967803 0.357174637270401 0.999238487499955 2.666014593128654
4 	 0.003906250000000 0.500000000000000 1.300000000000000  0.502520713170235 -0.066253880715846  0.817549242603276 -0.473040813875698 0.526003928785100 0.918380119824321 2.799750865967803 0.357174637270401 0.999081101396152 2.665952591874612
5 	 0.004882812500000 0.500000000000000 1.300000000000000  0.503150756741313 -0.065119453027061  0.817809702435205 -0.472907377038719 0.526353154426590 0.917971511058382 2.799750865967803 0.357174637270401 0.998924028957203 2.665886275680486
6 	 0.005859375000000 0.500000000000000 1.300000000000000  0.503780710492477 -0.063982890575462  0.818073365309646 -0.472775995995703 0.526704206245456 0.917557304865473 2.799750865967803 0.357174637270401 0.998767292248293 2.665815650690049
7 	 0.006835937500000 0.500000000000000 1.300000000000000  0.504410556454142 -0.062844232802556  0.818340194913516 -0.472646689236624 0.527057037077920 0.917137565782325 2.799750865967803 0.357174637270401 0.998610913165324 2.665740723432659
8 	 0.007812500000000 0.500000000000000 1.300000000000000  0.505040276653665 -0.061703519109837  0.818610154555863 -0.472519475003369 0.527411599620511 0.916712358891175 2.799750865967803 0.357174637270401 0.998454913433304 2.665661500824258
9 	 0.008789062500000 0.500000000000000 1.300000000000000  0.505669853114829 -0.060560788858557  0.818883207172140 -0.472394371287447 0.527767846433968 0.916281749808667 2.799750865967803 0.357174637270401 0.998299314604799 2.665577990168428
10 	 0.009765625000000 0.500000000000000 1.300000000000000  0.506299267857330 -0.059416081369545  0.819159315328495 -0.472271395827700 0.528125729947129 0.915845804674779 2.799750865967803 0.357174637270401 0.998144138058468 2.665490199157492
11 	 0.010742187500000 0.500000000000000 1.300000000000000  0.506928502896262 -0.058269435923067  0.819438441226029 -0.472150566108019 0.528485202460763 0.915404590141784 2.799750865967803 0.357174637270401 0.997989404997665 2.665398135873646
12 	 0.011718750000000 0.500000000000000 1.300000000000000  0.507557540241596 -0.057120891758745  0.819720546705113 -0.472031899355142 0.528846216151418 0.914958173363384 2.799750865967803 0.357174637270401 0.997835136449103 2.665301808790146
13 	 0.012695312500000 0.500000000000000 1.300000000000000  0.508186361897662 -0.055970488075521  0.820005593249663 -0.471915412536405 0.529208723075211 0.914506621983793 2.799750865967803 0.357174637270401 0.997681353261606 2.665201226772533
14 	 0.013671875000000 0.500000000000000 1.300000000000000  0.508814949862625 -0.054818264031668  0.820293541991427 -0.471801122357560 0.529572675171607 0.914050004126966 2.799750865967803 0.357174637270401 0.997528076104902 2.665096399079890
15 	 0.014648437500000 0.500000000000000 1.300000000000000  0.509443286127960 -0.053664258744848  0.820584353714296 -0.471689045260624 0.529938024267187 0.913588388385920 2.799750865967803 0.357174637270401 0.997375325468506 2.664987335366152
16 	 0.015625000000000 0.500000000000000 1.300000000000000  0.510071352677928 -0.052508511292218  0.820877988858574 -0.471579197421717 0.530304722079366 0.913121843812075 2.799750865967803 0.357174637270401 0.997223121660650 2.664874045681446
17 	 0.016601562500000 0.500000000000000 1.300000000000000  0.510699131489040 -0.051351060710582  0.821174407525259 -0.471471594748975 0.530672720220098 0.912650439904758 2.799750865967803 0.357174637270401 0.997071484807284 2.664756540473468
18 	 0.017578125000000 0.500000000000000 1.300000000000000  0.511326604529527 -0.050191945996583  0.821473569480341 -0.471366252880464 0.531041970199575 0.912174246600750 2.799750865967803 0.357174637270401 0.996920434851134 2.664634830588903
19 	 0.018554687500000 0.500000000000000 1.300000000000000  0.511953753758804 -0.049031206106946  0.821775434159057 -0.471263187182108 0.531412423429877 0.911693334263904 2.799750865967803 0.357174637270401 0.996769991550827 2.664508927274875
