0 	 0.000000000000000 1.200000000000000 1.300000000000000  0.500000000008934 -0.150521894071674  0.718104447722423 -0.673270080215682 0.252899912856129 1.112361381162480 1.732189937982129 0.577303896106540 1.232183351491828 2.597313012182694
1 	 0.000976562500000 1.200000000000000 1.300000000000000  0.501587375596840 -0.147877382446128  0.725154843118102 -0.666731091653527 0.259156433538142 1.098074371058988 1.732189937982129 0.577303896106540 1.227561356983458 2.595908933576845
2 	 0.001953125000000 1.200000000000000 1.300000000000000  0.503174127357390 -0.145242987129202  0.732258265118905 -0.660283813864624 0.265528411372189 1.083958387333297 1.732189937982129 0.577303896106540 1.222926998556413 2.594478712758227
3 	 0.002929687500000 1.200000000000000 1.300000000000000  0.504759635424815 -0.142618345820719  0.739390987702264 -0.653947482213779 0.271999714691173 1.070053713209530 1.732189937982129 0.577303896106540 1.218291277925355 2.593025717771148
4 	 0.003906250000000 1.200000000000000 1.300000000000000  0.506343287823172 -0.140003104129060  0.746528810564365 -0.647739870398353 0.278553646970957 1.056397671821003 1.732189937982129 0.577303896106540 1.213664526071317 2.591553472778123
5 	 0.004882812500000 1.200000000000000 1.300000000000000  0.507924484326560 -0.137396917302809  0.753647391223043 -0.641677124326914 0.285173127202986 1.043024281175110 1.732189937982129 0.577303896106540 1.209056349467401 2.590065615604334
6 	 0.005859375000000 1.200000000000000 1.300000000000000  0.509502640215272 -0.134799451467810  0.760722583840297 -0.635773638888627 0.291840877108325 1.029963985471492 1.732189937982129 0.577303896106540 1.204475595224682 2.588565848766044
7 	 0.006835937500000 1.200000000000000 1.300000000000000  0.511077189889606 -0.132210384394850  0.767730774377411 -0.630041978989822 0.298539611042276 1.017243465267665 1.732189937982129 0.577303896106540 1.199930333325797 2.587057884765999
8 	 0.007812500000000 1.200000000000000 1.300000000000000  0.512647590300823 -0.129629405835008  0.774649201357223 -0.624492844912331 0.305252223940730 1.004885526860563 1.732189937982129 0.577303896106540 1.195427853883527 2.585545386765168
9 	 0.008789062500000 1.200000000000000 1.300000000000000  0.514213324156803 -0.127056217469431  0.781456251620839 -0.619135080816045 0.311961972326894 0.992909069321329 1.732189937982129 0.577303896106540 1.190974677251353 2.584031906051714
