0 	 0.000000000000000 1.100000000000000 1.300000000000000  0.500000000002481 -0.148080316953331  0.734016536749976 -0.585262725088831 0.367242944132129 1.053660022142977 2.036602308952633 0.491013879145993 1.106892978875508 2.634569543328872
1 	 0.000976562500000 1.100000000000000 1.300000000000000  0.501335716658264 -0.145575049103777  0.736182074875985 -0.583554143720580 0.369858077294110 1.049339965473004 2.036602308952633 0.491013879145993 1.105230341539036 2.634066424044845
2 	 0.001953125000000 1.100000000000000 1.300000000000000  0.502671329341517 -0.143072303820385  0.738368142763385 -0.581865363964907 0.372488180893992 1.045006509621718 2.036602308952633 0.491013879145993 1.103575224680675 2.633539515765377
3 	 0.002929687500000 1.100000000000000 1.300000000000000  0.504006734263673 -0.140572073864072  0.740572559567309 -0.580198069636566 0.375131913012156 1.040663288014060 2.036602308952633 0.491013879145993 1.101927956970401 2.632988790673431
4 	 0.003906250000000 1.100000000000000 1.300000000000000  0.505341828003139 -0.138074348506155  0.742793133824524 -0.578553916811281 0.377787894191679 1.036313861405946 2.036602308952633 0.491013879145993 1.100288874873856 2.632414218643239
5 	 0.004882812500000 1.100000000000000 1.300000000000000  0.506676507686537 -0.135579113697866  0.745027669894984 -0.576934529441351 0.380454712166422 1.031961707442615 2.036602308952633 0.491013879145993 1.098658320857927 2.631815766741680
6 	 0.005859375000000 1.100000000000000 1.300000000000000  0.508010671167263 -0.133086352239695  0.747273974498363 -0.575341495184550 0.383130926745939 1.027610210739436 2.036602308952633 0.491013879145993 1.097036641635416 2.631193398720168
7 	 0.006835937500000 1.100000000000000 1.300000000000000  0.509344217200522 -0.130596043949869  0.749529863311354 -0.573776361462192 0.385815074830698 1.023262653528452 2.036602308952633 0.491013879145993 1.095424186459460 2.630547074500754
8 	 0.007812500000000 1.100000000000000 1.300000000000000  0.510677045614005 -0.128108165831354  0.751793167591066 -0.572240631759717 0.388505675530350 1.018922206908108 2.036602308952633 0.491013879145993 1.093821305477310 2.629876749660248
9 	 0.008789062500000 1.100000000000000 1.300000000000000  0.512009057473439 -0.125622692236779  0.754061740789232 -0.570735762180824 0.391201235357132 1.014591922728063 2.036602308952633 0.491013879145993 1.092228348152021 2.629182374916290
10 	 0.009765625000000 1.100000000000000 1.300000000000000  0.513340155242264 -0.123139595030782  0.756333465123003 -0.569263158263111 0.393900253466709 1.010274726133969 2.036602308952633 0.491013879145993 1.090645661759462 2.628463895619359
11 	 0.010742187500000 1.100000000000000 1.300000000000000  0.514670242934749 -0.120658843749262  0.758606258068160 -0.567824172060863 0.396601226918582 1.005973408791435 2.036602308952633 0.491013879145993 1.089073589966946 2.627721251254687
12 	 0.011718750000000 1.100000000000000 1.300000000000000  0.515999226261947 -0.118180405755160  0.760878078741869 -0.566420099497911 0.399302655928755 1.001690622801916 2.036602308952633 0.491013879145993 1.087512471498644 2.626954374958035
13 	 0.012695312500000 1.100000000000000 1.300000000000000  0.517327012769885 -0.115704246390358  0.763146934143703 -0.565052177990847 0.402003049088102 0.997428875317013 2.036602308952633 0.491013879145993 1.085962638891848 2.626163193049160
14 	 0.013671875000000 1.100000000000000 1.300000000000000  0.518653511969539 -0.113230329123401  0.765410885224819 -0.563721584340812 0.404700928520542 0.993190523852290 2.036602308952633 0.491013879145993 1.084424417347075 2.625347624586695
15 	 0.014648437500000 1.100000000000000 1.300000000000000  0.519978635458133 -0.110758615692762  0.767668052757586 -0.562429432889511 0.407394834956490 0.988977772295655 2.036602308952633 0.491013879145993 1.082898123673985 2.624507580947949
16 	 0.015625000000000 1.100000000000000 1.300000000000000  0.521302297031430 -0.108289066245426  0.769916622979769 -0.561176773933381 0.410083332698186 0.984792667600678 2.036602308952633 0.491013879145993 1.081384065334108 2.623642965436908
17 	 0.016601562500000 1.100000000000000 1.300000000000000  0.522624412786737 -0.105821639470618  0.772154852989635 -0.559964592387971 0.412765014454919 0.980637097150417 2.036602308952633 0.491013879145993 1.079882539580480 2.622753672923480
18 	 0.017578125000000 1.100000000000000 1.300000000000000  0.523944901216413 -0.103356292728518  0.774381075870826 -0.558793806693011 0.415438506027809 0.976512786773130 2.036602308952633 0.491013879145993 1.078393832693453 2.621839589516674
19 	 0.018554687500000 1.100000000000000 1.300000000000000  0.525263683291771 -0.100892982173879  0.776593705528128 -0.557665267947518 0.418102470825349 0.972421299387884 2.036602308952633 0.491013879145993 1.076918219311189 2.620900592274124
20 	 0.019531250000000 1.100000000000000 1.300000000000000  0.526580682537310 -0.098431662874459  0.778791241217471 -0.556579759263246 0.420755614192498 0.968364034254994 2.036602308952633 0.491013879145993 1.075455961852663 2.619936548949974
21 	 0.020507812500000 1.100000000000000 1.300000000000000  0.527895825095305 -0.095972288924229  0.780972271756351 -0.555537995323941 0.423396687538057 0.964342226803621 2.036602308952633 0.491013879145993 1.074007310030431 2.618947317782818
22 	 0.021484375000000 1.100000000000000 1.300000000000000  0.529209039780859 -0.093514813551343  0.783135479402509 -0.554540622137662 0.426024492246448 0.960356949007427 2.036602308952633 0.491013879145993 1.072572500449862 2.617932747324939
23 	 0.022460937500000 1.100000000000000 1.300000000000000  0.530520258127569 -0.091059189220865  0.785279643391376 -0.553588216968957 0.428637883361897 0.956409110277482 2.036602308952633 0.491013879145993 1.071151756291146 2.616892676313818
24 	 0.023437500000000 1.100000000000000 1.300000000000000  0.531829414424032 -0.088605367732277  0.787403643124742 -0.552681288437798 0.431235773034619 0.952499458841021 2.036602308952633 0.491013879145993 1.069745287069989 2.615826933586376
25 	 0.024414062500000 1.100000000000000 1.300000000000000  0.533136445741491 -0.086153300311809  0.789506461004792 -0.551820276772514 0.433817133719989 0.948628583574517 2.036602308952633 0.491013879145993 1.068353288472666 2.614735338036176
26 	 0.025390625000000 1.100000000000000 1.300000000000000  0.534441291952957 -0.083702937699632  0.791587184909961 -0.551005554204076 0.436381001123520 0.944796916259208 2.036602308952633 0.491013879145993 1.066975942260846 2.613617698613347
27 	 0.026367187500000 1.100000000000000 1.300000000000000  0.535743895744197 -0.081254230231976  0.793645010310385 -0.550237425489905 0.438926476885627 0.941004734228206 2.036602308952633 0.491013879145993 1.065613416241493 2.612473814366749
28 	 0.027343750000000 1.100000000000000 1.300000000000000  0.537044202617030 -0.078807127918243  0.795679242022283 -0.549516128555955 0.441452731001602 0.937252163374915 2.036602308952633 0.491013879145993 1.064265864297049 2.611303474527538
29 	 0.028320312500000 1.100000000000000 1.300000000000000  0.538342160885411 -0.076361580513175  0.797689295602272 -0.548841835246512 0.443959003973571 0.933539181493544 2.036602308952633 0.491013879145993 1.062933426471051 2.610106458633044
30 	 0.029296875000000 1.100000000000000 1.300000000000000  0.539637721664809 -0.073917537584169  0.799674698383870 -0.548214652172021 0.446444608692438 0.929865621923774 2.036602308952633 0.491013879145993 1.061616229104401 2.608882536689625
31 	 0.030273437500000 1.100000000000000 1.300000000000000  0.540930838855421 -0.071474948573797  0.801635090159452 -0.547634621646193 0.448908932048805 0.926231177473294 2.036602308952633 0.491013879145993 1.060314385017511 2.607631469372953
