0 	 0.000000000000000 1.220000000000000 1.300000000000000  0.500000000000025 -0.147881825889356  0.733313794336026 -0.732236847889789 0.180867998069013 1.132510277137343 1.626905732287201 0.614663763335558 1.328978029761224 2.567638888551463
1 	 0.000488281250000 1.220000000000000 1.300000000000000  0.500872183047003 -0.146578830127278  0.740029140253785 -0.725602369085801 0.186205937602011 1.118621020110613 1.626905732287201 0.614663763335558 1.324293787318732 2.566161486878667
2 	 0.000976562500000 1.220000000000000 1.300000000000000  0.501744182876827 -0.145278802296604  0.746803752423782 -0.719050119341453 0.191617600455777 1.104896648003795 1.626905732287201 0.614663763335558 1.319630990477784 2.564665814662050
3 	 0.001464843750000 1.220000000000000 1.300000000000000  0.502615816528246 -0.143981633032399  0.753625242242104 -0.712590671052065 0.197096518255849 1.091357394815072 1.626905732287201 0.614663763335558 1.314994553481372 2.563153570299745
4 	 0.001953125000000 1.220000000000000 1.300000000000000  0.503486901555185 -0.142687219233983  0.760480739398429 -0.706233901518741 0.202635989632163 1.078022326178612 1.626905732287201 0.614663763335558 1.310388988318094 2.561626607521266
5 	 0.002441406250000 1.220000000000000 1.300000000000000  0.504357256292642 -0.141395464132689  0.767356962321434 -0.699988956231335 0.208229095151102 1.064909285246084 1.626905732287201 0.614663763335558 1.305818414642957 2.560086936522916
6 	 0.002929687500000 1.220000000000000 1.300000000000000  0.505226700132307 -0.140106277309780  0.774240295081363 -0.693864218648586 0.213868715751413 1.052034848962986 1.626905732287201 0.614663763335558 1.301286571809823 2.558536723637745
7 	 0.003417968750000 1.220000000000000 1.300000000000000  0.506095053810713 -0.138819574666809  0.781116870439897 -0.687867286285374 0.219547554838601 1.039414294085332 1.626905732287201 0.614663763335558 1.296796832625725 2.556978289346739
8 	 0.003906250000000 1.220000000000000 1.300000000000000  0.506962139712379 -0.137535278350754  0.787972658614161 -0.682004952889451 0.225258164118374 1.027061572234809 1.626905732287201 0.614663763335558 1.292352218467434 2.555414104441935
9 	 0.004394531250000 1.220000000000000 1.300000000000000  0.507827782189932 -0.136253316636258  0.794793561210019 -0.676283196467111 0.230992973174636 1.014989293259061 1.626905732287201 0.614663763335558 1.287955415433565 2.553846784162296
10 	 0.004882812500000 1.220000000000000 1.300000000000000  0.508691807902716 -0.134973623767372  0.801565509634783 -0.670707172912911 0.236744322710891 1.003208716171071 1.626905732287201 0.614663763335558 1.283608791237905 2.552279080140600
11 	 0.005371093750000 1.220000000000000 1.300000000000000  0.509554046174717 -0.133696139761189  0.808274567174953 -0.665281214992345 0.242504501288538 0.991729746954990 1.626905732287201 0.614663763335558 1.279314412583765 2.550713870024240
12 	 0.005859375000000 1.220000000000000 1.300000000000000  0.510414329372049 -0.132420810175898  0.814907033781499 -0.660008836427930 0.248265785304373 0.980560942562235 1.626905732287201 0.614663763335558 1.275074062790308 2.549154144666026
13 	 0.006347656250000 1.220000000000000 1.300000000000000  0.511272493299429 -0.131147585845824  0.821449552475866 -0.654892740847821 0.254020481858888 0.969709520478624 1.626905732287201 0.614663763335558 1.270889259473342 2.547602992822437
14 	 0.006835937500000 1.220000000000000 1.300000000000000  0.512128377614364 -0.129876422586207  0.827889216154760 -0.649934835365165 0.259760974074429 0.959181373311194 1.626905732287201 0.614663763335558 1.266761272111534 2.546063583346490
15 	 0.007324218750000 1.220000000000000 1.300000000000000  0.512981826256938 -0.128607280870589  0.834213673468201 -0.645136248561486 0.265479768338237 0.948981087914350 1.626905732287201 0.614663763335558 1.262691139355769 2.544539144919677
16 	 0.007812500000000 1.220000000000000 1.300000000000000  0.513832687892266 -0.127340125483883  0.840411232333017 -0.640497352661333 0.271169542859138 0.939111968668146 1.626905732287201 0.614663763335558 1.258679685963831 2.543032943431685
17 	 0.008300781250000 1.220000000000000 1.300000000000000  0.514680816361944 -0.126074925154416  0.846470959579713 -0.636017789688016 0.276823196856568 0.929576064603221 1.626905732287201 0.614663763335558 1.254727539264451 2.541548257185452
18 	 0.008789062500000 1.220000000000000 1.300000000000000  0.515526071140002 -0.124811652168445  0.852382775169392 -0.631696501396604 0.282433899633964 0.920374200160366 1.626905732287201 0.614663763335558 1.250835145074120 2.540088350177706
