0 	 0.000000000000000 0.100000000000000 1.300000000000000  0.500000000013207 -0.014148003793226  0.833012851205345 -0.457597643808054 0.551202556274169 0.897668173190521 2.956083096341748 0.338285483627276 0.986241780617136 2.670165517574843
1 	 0.000976562500000 0.100000000000000 1.300000000000000  0.500128409374666 -0.013924410438505  0.833022396900847 -0.457592473581176 0.551215481602330 0.897654207711681 2.956083096341748 0.338285483627276 0.986236262848044 2.670163794326903
2 	 0.001953125000000 0.100000000000000 1.300000000000000  0.500256813953652 -0.013700295085135  0.833032074953146 -0.457587377625231 0.551228495435050 0.897640002329308 2.956083096341748 0.338285483627276 0.986230744475702 2.670161897215201
3 	 0.002929687500000 0.100000000000000 1.300000000000000  0.500385208967862 -0.013475666149299  0.833041883909349 -0.457582356705462 0.551241595819103 0.897625559188716 2.956083096341748 0.338285483627276 0.986225226330802 2.670159826521339
4 	 0.003906250000000 0.100000000000000 1.300000000000000  0.500513589635319 -0.013250532065758  0.833051822297043 -0.457577411575924 0.551254780788485 0.897610880470561 2.956083096341748 0.338285483627276 0.986219709243816 2.670157582552593
5 	 0.004882812500000 0.100000000000000 1.300000000000000  0.500641951174533 -0.013024901287543  0.833061888624516 -0.457572542979372 0.551268048364703 0.897595968390500 2.956083096341748 0.338285483627276 0.986214194044878 2.670155165641866
6 	 0.005859375000000 0.100000000000000 1.300000000000000  0.500770288804666 -0.012798782285639  0.833072081380979 -0.457567751647159 0.551281396557069 0.897580825198869 2.956083096341748 0.338285483627276 0.986208681563659 2.670152576147644
7 	 0.006835937500000 0.100000000000000 1.300000000000000  0.500898597745692 -0.012572183548681  0.833082399036790 -0.457563038299105 0.551294823362997 0.897565453180311 2.956083096341748 0.338285483627276 0.986203172629240 2.670149814453942
8 	 0.007812500000000 0.100000000000000 1.300000000000000  0.501026873218561 -0.012345113582637  0.833092840043674 -0.457558403643413 0.551308326768295 0.897549854653460 2.956083096341748 0.338285483627276 0.986197668069989 2.670146880970254
9 	 0.008789062500000 0.100000000000000 1.300000000000000  0.501155110445362 -0.012117580910499  0.833103402834966 -0.457553848376555 0.551321904747472 0.897534031970585 2.956083096341748 0.338285483627276 0.986192168713436 2.670143776131490
10 	 0.009765625000000 0.100000000000000 1.300000000000000  0.501283304649484 -0.011889594071971  0.833114085825834 -0.457549373183157 0.551335555264029 0.897517987517208 2.956083096341748 0.338285483627276 0.986186675386153 2.670140500397920
11 	 0.010742187500000 0.100000000000000 1.300000000000000  0.501411451055782 -0.011661161623155  0.833124887413516 -0.457544978735912 0.551349276270766 0.897501723711772 2.956083096341748 0.338285483627276 0.986181188913627 2.670137054255104
12 	 0.011718750000000 0.100000000000000 1.300000000000000  0.501539544890734 -0.011432292136240  0.833135805977562 -0.457540665695475 0.551363065710088 0.897485243005268 2.956083096341748 0.338285483627276 0.986175710120135 2.670133438213827
13 	 0.012695312500000 0.100000000000000 1.300000000000000  0.501667581382610 -0.011202994199188  0.833146839880068 -0.457536434710364 0.551376921514301 0.897468547880860 2.956083096341748 0.338285483627276 0.986170239828629 2.670129652810028
14 	 0.013671875000000 0.100000000000000 1.300000000000000  0.501795555761631 -0.010973276415421  0.833157987465922 -0.457532286416859 0.551390841605924 0.897451640853514 2.956083096341748 0.338285483627276 0.986164778860604 2.670125698604717
15 	 0.014648437500000 0.100000000000000 1.300000000000000  0.501923463260131 -0.010743147403504  0.833169247063051 -0.457528221438912 0.551404823897998 0.897434524469620 2.956083096341748 0.338285483627276 0.986159328035981 2.670121576183906
16 	 0.015625000000000 0.100000000000000 1.300000000000000  0.502051299112721 -0.010512615796837  0.833180616982661 -0.457524240388049 0.551418866294385 0.897417201306597 2.956083096341748 0.338285483627276 0.986153888172984 2.670117286158520
17 	 0.016601562500000 0.100000000000000 1.300000000000000  0.502179058556452 -0.010281690243335  0.833192095519500 -0.457520343863285 0.551432966690093 0.897399673972527 2.956083096341748 0.338285483627276 0.986148460088020 2.670112829164312
18 	 0.017578125000000 0.100000000000000 1.300000000000000  0.502306736830976 -0.010050379405114  0.833203680952099 -0.457516532451022 0.551447122971572 0.897381945105733 2.956083096341748 0.338285483627276 0.986143044595553 2.670108205861774
19 	 0.018554687500000 0.100000000000000 1.300000000000000  0.502434329178713 -0.009818691958178  0.833215371543034 -0.457512806724978 0.551461333017037 0.897364017374416 2.956083096341748 0.338285483627276 0.986137642507989 2.670103416936044
20 	 0.019531250000000 0.100000000000000 1.300000000000000  0.502561830845005 -0.009586636592102  0.833227165539182 -0.457509167246087 0.551475594696778 0.897345893476234 2.956083096341748 0.338285483627276 0.986132254635552 2.670098463096809
21 	 0.020507812500000 0.100000000000000 1.300000000000000  0.502689237078286 -0.009354222009715  0.833239061171975 -0.457505614562413 0.551489905873469 0.897327576137883 2.956083096341748 0.338285483627276 0.986126881786165 2.670093345078206
22 	 0.021484375000000 0.100000000000000 1.300000000000000  0.502816543130245 -0.009121456926787  0.833251056657669 -0.457502149209088 0.551504264402496 0.897309068114734 2.956083096341748 0.338285483627276 0.986121524765330 2.670088063638716
23 	 0.022460937500000 0.100000000000000 1.300000000000000  0.502943744255980 -0.008888350071709  0.833263150197604 -0.457498771708207 0.551518668132260 0.897290372190372 2.956083096341748 0.338285483627276 0.986116184376010 2.670082619561061
24 	 0.023437500000000 0.100000000000000 1.300000000000000  0.503070835714171 -0.008654910185179  0.833275339978474 -0.457495482568761 0.551533114904505 0.897271491176206 2.956083096341748 0.338285483627276 0.986110861418508 2.670077013652090
25 	 0.024414062500000 0.100000000000000 1.300000000000000  0.503197812767236 -0.008421146019885  0.833287624172588 -0.457492282286556 0.551547602554628 0.897252427911030 2.956083096341748 0.338285483627276 0.986105556690353 2.670071246742667
26 	 0.025390625000000 0.100000000000000 1.300000000000000  0.503324670681496 -0.008187066340185  0.833300000938152 -0.457489171344144 0.551562128912010 0.897233185260622 2.956083096341748 0.338285483627276 0.986100270986178 2.670065319687554
27 	 0.026367187500000 0.100000000000000 1.300000000000000  0.503451404727336 -0.007952679921793  0.833312468419525 -0.457486150210748 0.551576691800321 0.897213766117296 2.956083096341748 0.338285483627276 0.986095005097606 2.670059233365289
28 	 0.027343750000000 0.100000000000000 1.300000000000000  0.503578010179368 -0.007717995551459  0.833325024747514 -0.457483219342189 0.551591289037854 0.897194173399483 2.956083096341748 0.338285483627276 0.986089759813130 2.670052988678065
29 	 0.028320312500000 0.100000000000000 1.300000000000000  0.503704482316595 -0.007483022026651  0.833337668039633 -0.457480379180810 0.551605918437840 0.897174410051270 2.956083096341748 0.338285483627276 0.986084535918002 2.670046586551598
30 	 0.029296875000000 0.100000000000000 1.300000000000000  0.503830816422571 -0.007247768155239  0.833350396400385 -0.457477630155427 0.551620577808770 0.897154479042002 2.956083096341748 0.338285483627276 0.986079334194114 2.670040027935000
31 	 0.030273437500000 0.100000000000000 1.300000000000000  0.503957007785566 -0.007012242755175  0.833363207921557 -0.457474972681249 0.551635264954725 0.897134383365806 2.956083096341748 0.338285483627276 0.986074155419883 2.670033313800647
