0 	 0.000000000000000 1.233000000000000 1.300000000000000  0.499999999999387 -0.144086038129062  0.778739343040112 -0.838409316457035 0.060576352342732 1.155150054497732 1.509132517189312 0.662632332555165 1.493164942807419 2.513759487668890
1 	 0.000244140625000 1.233000000000000 1.300000000000000  0.500511202288379 -0.143472537665460  0.789825253828599 -0.826707675917364 0.066677813252495 1.133447567603060 1.509132517189312 0.662632332555165 1.486575057831471 2.511423112370118
2 	 0.000488281250000 1.233000000000000 1.300000000000000  0.501022373960520 -0.142858851809468  0.801117058764319 -0.815250962832856 0.072858106236966 1.112135763072212 1.509132517189312 0.662632332555165 1.480100186970825 2.509028184617526
3 	 0.000732421875000 1.233000000000000 1.300000000000000  0.501533484306474 -0.142244962116866  0.812602991225660 -0.804049371561508 0.079117511371898 1.091226831655971 1.509132517189312 0.662632332555165 1.473739184821186 2.506573345004965
4 	 0.000976562500000 1.233000000000000 1.300000000000000  0.502044502407840 -0.141630851826916  0.824270905459240 -0.793111923243349 0.085455946345762 1.070731038690900 1.509132517189312 0.662632332555165 1.467490807784563 2.504057230921522
5 	 0.001220703125000 1.233000000000000 1.300000000000000  0.502555397055420 -0.141016505835681  0.836108474420189 -0.782446350495353 0.091872987660662 1.050656602311874 1.509132517189312 0.662632332555165 1.461353726077820 2.501478481759587
6 	 0.001464843750000 1.233000000000000 1.300000000000000  0.503066136629513 -0.140401910632785  0.848103370106303 -0.772059027777980 0.098367896530391 1.031009639849555 1.509132517189312 0.662632332555165 1.455326535944049 2.498835744652199
7 	 0.001708984375000 1.233000000000000 1.300000000000000  0.503576689015620 -0.139787054284505  0.860243417142777 -0.761954950419728 0.104939649141264 1.011794185570243 1.509132517189312 0.662632332555165 1.449407769698478 2.496127681336065
8 	 0.001953125000000 1.233000000000000 1.300000000000000  0.504087021483054 -0.139171926382504  0.872516706824747 -0.752137762727255 0.111586966105901 0.993012276920802 1.509132517189312 0.662632332555165 1.443595906061430 2.493352975729862
9 	 0.002197265625000 1.233000000000000 1.300000000000000  0.504597100597114 -0.138556518036180  0.884911664985809 -0.742609832985165 0.118308340279699 0.974664105025113 1.509132517189312 0.662632332555165 1.437889378483219 2.490510342842572
10 	 0.002441406250000 1.233000000000000 1.300000000000000  0.505106892095093 -0.137940821832829  0.897417065924181 -0.733372370589306 0.125102057762844 0.956748219606390 1.509132517189312 0.662632332555165 1.432286583832263 2.487598538617448
11 	 0.002685546875000 1.233000000000000 1.300000000000000  0.505616360794120 -0.137324831838798  0.910021990455070 -0.724425579086790 0.131966211554528 0.939261778872799 1.509132517189312 0.662632332555165 1.426785889222954 2.484616371342574
12 	 0.002929687500000 1.233000000000000 1.300000000000000  0.506125470463865 -0.136708543570580  0.922715727134245 -0.715768836445781 0.138898703536056 0.922200829896901 1.509132517189312 0.662632332555165 1.421385639273230 2.481562714252425
13 	 0.003173828125000 1.233000000000000 1.300000000000000  0.506634183729470 -0.136091954004345  0.935487620367440 -0.707400894116263 0.145897235292992 0.905560607808433 1.509132517189312 0.662632332555165 1.416084161639452 2.478436519964314
14 	 0.003417968750000 1.233000000000000 1.300000000000000  0.507142461940548 -0.135475061557483  0.948326871727797 -0.699320084012030 0.152959285019039 0.889335837494216 1.509132517189312 0.662632332555165 1.410879773036496 2.475236836392756
15 	 0.003662109375000 1.233000000000000 1.300000000000000  0.507650265069007 -0.134857866106051  0.961222303458150 -0.691524524781147 0.160082072558998 0.873521026946385 1.509132517189312 0.662632332555165 1.405770783662326 2.471962824792703
16 	 0.003906250000000 1.233000000000000 1.300000000000000  0.508157551574371 -0.134240368976254  0.974162096800109 -0.684012316123043 0.167262511782332 0.858110736802858 1.509132517189312 0.662632332555165 1.400755502151718 2.468613779590774
17 	 0.004150390625000 1.233000000000000 1.300000000000000  0.508664278296843 -0.133622572969309  0.987133517821022 -0.676781714160990 0.174497154029448 0.843099818564727 1.509132517189312 0.662632332555165 1.395832239050561 2.465189150652179
18 	 0.004394531250000 1.233000000000000 1.300000000000000  0.509170400319605 -0.133004482362196  1.000122647515334 -0.669831277895535 0.181782123722709 0.828483609045431 1.509132517189312 0.662632332555165 1.390999310854013 2.461688567650204
19 	 0.004638671875000 1.233000000000000 1.300000000000000  0.509675870858207 -0.132386102939273  1.013114129968438 -0.663159982895788 0.189113051273501 0.814258078677383 1.509132517189312 0.662632332555165 1.386255042669486 2.458111867167538
20 	 0.004882812500000 1.233000000000000 1.300000000000000  0.510180641121393 -0.131767442001471  1.026090956483524 -0.656767294744951 0.196485005791194 0.800419925572135 1.509132517189312 0.662632332555165 1.381597771468279 2.454459122187995
21 	 0.005126953125000 1.233000000000000 1.300000000000000  0.510684660198946 -0.131148508403702  1.039034297361114 -0.650653202581064 0.203892433398001 0.786966619008408 1.509132517189312 0.662632332555165 1.377025848056568 2.450730674564785
22 	 0.005371093750000 1.233000000000000 1.300000000000000  0.511187874923786 -0.130529312571318  1.051923396939518 -0.644818208423749 0.211329104201639 0.773896388972429 1.509132517189312 0.662632332555165 1.372537639650522 2.446927170090624
