0 	 0.000000000000000 0.600000000000000 1.300000000000000  0.500000000000200 -0.084872675638099  0.808571436416128 -0.481773103902381 0.511562051669356 0.931110308141822 2.725364290451715 0.366923425062734 1.006697717022038 2.664108049518656
1 	 0.000976562500000 0.600000000000000 1.300000000000000  0.500749815562845 -0.083518000055464  0.808933856279250 -0.481560089621625 0.512067010141597 0.930527255903995 2.725364290451715 0.366923425062734 1.006454391408882 2.664032888263241
2 	 0.001953125000000 0.600000000000000 1.300000000000000  0.501499612102044 -0.082160793520705  0.809301139585410 -0.481350031694495 0.512574730787006 0.929935887972147 2.725364290451715 0.366923425062734 1.006211639100405 2.663951480776723
3 	 0.002929687500000 0.600000000000000 1.300000000000000  0.502249370593923 -0.080801101938534  0.809673236396105 -0.481142958912381 0.513085148457984 0.929336300695098 2.725364290451715 0.366923425062734 1.005969492847444 2.663863832418273
4 	 0.003906250000000 0.600000000000000 1.300000000000000  0.502999072013753 -0.079438971069503  0.810050096250717 -0.480938899735457 0.513598197866915 0.928728591084676 2.725364290451715 0.366923425062734 1.005727985053633 2.663769948952858
5 	 0.004882812500000 0.600000000000000 1.300000000000000  0.503748697335515 -0.078074446530377  0.810431668174969 -0.480737882287724 0.514113813590776 0.928112856794451 2.725364290451715 0.366923425062734 1.005487147775106 2.663669836553844
6 	 0.005859375000000 0.600000000000000 1.300000000000000  0.504498227531471 -0.076707573794600  0.810817900689445 -0.480539934352090 0.514631930075783 0.927489196098637 2.725364290451715 0.366923425062734 1.005247012720292 2.663563501805704
7 	 0.006835937500000 0.600000000000000 1.300000000000000  0.505247643571720 -0.075338398192869  0.811208741818059 -0.480345083365519 0.515152481641974 0.926857707871200 2.725364290451715 0.366923425062734 1.005007611249852 2.663450951706816
8 	 0.007812500000000 0.600000000000000 1.300000000000000  0.505996926423757 -0.073966964913815  0.811604139096487 -0.480153356414204 0.515675402487770 0.926218491565133 2.725364290451715 0.366923425062734 1.004768974376714 2.663332193672381
9 	 0.008789062500000 0.600000000000000 1.300000000000000  0.506746057052019 -0.072593319004771  0.812004039580594 -0.479964780228844 0.516200626694513 0.925571647192005 2.725364290451715 0.366923425062734 1.004531132766219 2.663207235537422
10 	 0.009765625000000 0.600000000000000 1.300000000000000  0.507495016417429 -0.071217505372658  0.812408389854761 -0.479779381179962 0.516728088230947 0.924917275301721 2.725364290451715 0.366923425062734 1.004294116736371 2.663076085559890
11 	 0.010742187500000 0.600000000000000 1.300000000000000  0.508243785476925 -0.069839568784950  0.812817136040189 -0.479597185273319 0.517257720957664 0.924255476962554 2.725364290451715 0.366923425062734 1.004057956258189 2.662938752423861
12 	 0.011718750000000 0.600000000000000 1.300000000000000  0.508992345182983 -0.068459553870752  0.813230223803103 -0.479418218145397 0.517789458631506 0.923586353741430 2.725364290451715 0.366923425062734 1.003822680956156 2.662795245242835
13 	 0.012695312500000 0.600000000000000 1.300000000000000  0.509740676483127 -0.067077505121959  0.813647598362865 -0.479242505058993 0.518323234909899 0.922910007684557 2.725364290451715 0.366923425062734 1.003588320108753 2.662645573563122
14 	 0.013671875000000 0.600000000000000 1.300000000000000  0.510488760319428 -0.065693466894518  0.814069204499992 -0.479070070898885 0.518858983355136 0.922226541298300 2.725364290451715 0.366923425062734 1.003354902649094 2.662489747367322
15 	 0.014648437500000 0.600000000000000 1.300000000000000  0.511236577627990 -0.064307483409772  0.814494986564079 -0.478900940167630 0.519396637438608 0.921536057530444 2.725364290451715 0.366923425062734 1.003122457165636 2.662327777077904
16 	 0.015625000000000 0.600000000000000 1.300000000000000  0.511984109338421 -0.062919598755905  0.814924888481546 -0.478735136981438 0.519936130544933 0.920838659751727 2.725364290451715 0.366923425062734 1.002891011902976 2.662159673560860
17 	 0.016601562500000 0.600000000000000 1.300000000000000  0.512731336373287 -0.061529856889467  0.815358853763323 -0.478572685066178 0.520477395976056 0.920134451737772 2.725364290451715 0.366923425062734 1.002660594762729 2.661985448129464
18 	 0.017578125000000 0.600000000000000 1.300000000000000  0.513478239647554 -0.060138301636987  0.815796825512341 -0.478413607753509 0.521020366955242 0.919423537651387 2.725364290451715 0.366923425062734 1.002431233304474 2.661805112548105
19 	 0.018554687500000 0.600000000000000 1.300000000000000  0.514224800068007 -0.058744976696672  0.816238746430877 -0.478257927977102 0.521564976630992 0.918706022025193 2.725364290451715 0.366923425062734 1.002202954746782 2.661618679036216
20 	 0.019531250000000 0.600000000000000 1.300000000000000  0.514970998532660 -0.057349925640186  0.816684558827770 -0.478105668269042 0.522111158080892 0.917982009744719 2.725364290451715 0.366923425062734 1.001975785968304 2.661426160272283
21 	 0.020507812500000 0.600000000000000 1.300000000000000  0.515716815930136 -0.055953191914518  0.817134204625416 -0.477956850756290 0.522658844315344 0.917251606031792 2.725364290451715 0.366923425062734 1.001749753508930 2.661227569397935
22 	 0.021484375000000 0.600000000000000 1.300000000000000  0.516462233139032 -0.054554818843918  0.817587625366635 -0.477811497157344 0.523207968281234 0.916514916428435 2.725364290451715 0.366923425062734 1.001524883571014 2.661022920022125
23 	 0.022460937500000 0.600000000000000 1.300000000000000  0.517207231027269 -0.053154849631922  0.818044762221313 -0.477669628779004 0.523758462865482 0.915772046781135 2.725364290451715 0.366923425062734 1.001301202020652 2.660812226225382
24 	 0.023437500000000 0.600000000000000 1.300000000000000  0.517951790451408 -0.051753327363442  0.818505555992866 -0.477531266513286 0.524310260898498 0.915023103225532 2.725364290451715 0.366923425062734 1.001078734389027 2.660595502564149
25 	 0.024414062500000 0.600000000000000 1.300000000000000  0.518695892255953 -0.050350295006940  0.818969947124514 -0.477396430834469 0.524863295157544 0.914268192171553 2.725364290451715 0.366923425062734 1.000857505873801 2.660372764075198
26 	 0.025390625000000 0.600000000000000 1.300000000000000  0.519439517272630 -0.048945795416667  0.819437875705345 -0.477265141796303 0.525417498369986 0.913507420288989 2.725364290451715 0.366923425062734 1.000637541340564 2.660144026280116
27 	 0.026367187500000 0.600000000000000 1.300000000000000  0.520182646319636 -0.047539871334977  0.819909281476146 -0.477137419029351 0.525972803216432 0.912740894493505 2.725364290451715 0.366923425062734 1.000418865324334 2.659909305189878
28 	 0.027343750000000 0.600000000000000 1.300000000000000  0.520925260200867 -0.046132565394704  0.820384103835067 -0.477013281738483 0.526529142333776 0.911968721933104 2.725364290451715 0.366923425062734 1.000201502031100 2.659668617309484
29 	 0.028320312500000 0.600000000000000 1.300000000000000  0.521667339705123 -0.044723920121612  0.820862281843022 -0.476892748700525 0.527086448318114 0.911191009975059 2.725364290451715 0.366923425062734 0.999985475339417 2.659421979642669
30 	 0.029296875000000 0.600000000000000 1.300000000000000  0.522408865605284 -0.043313977936908  0.821343754228884 -0.476775838262035 0.527644653727561 0.910407866193247 2.725364290451715 0.366923425062734 0.999770808802039 2.659169409696692
31 	 0.030273437500000 0.600000000000000 1.300000000000000  0.523149818657457 -0.041902781159810  0.821828459394478 -0.476662568337257 0.528203691084955 0.909619398356015 2.725364290451715 0.366923425062734 0.999557525647594 2.658910925487187
