0 	 0.000000000000000 1.231000000000000 1.300000000000000  0.500000000067156 -0.144863854259205  0.766351779297921 -0.810808731623419 0.089327670697112 1.148561027431951 1.535681220578957 0.651176811761764 1.454757737549117 2.526894969143256
1 	 0.000244140625000 1.231000000000000 1.300000000000000  0.500491665844008 -0.144239394320853  0.774297280163455 -0.802524084478936 0.094390542709755 1.132483324499627 1.535681220578957 0.651176811761764 1.449490081493102 2.525090890203287
2 	 0.000488281250000 1.231000000000000 1.300000000000000  0.500983294862757 -0.143615155734418  0.782351897714121 -0.794367204412377 0.099503644145563 1.116616464133499 1.535681220578957 0.651176811761764 1.444290255095593 2.523252870146127
3 	 0.000732421875000 1.231000000000000 1.300000000000000  0.501474850308032 -0.142991116259701  0.790509321023182 -0.786343719178859 0.104666127077734 1.100968535234653 1.535681220578957 0.651176811761764 1.439158589006709 2.521380684639513
4 	 0.000976562500000 1.231000000000000 1.300000000000000  0.501966295250196 -0.142367255266081  0.798762924903720 -0.778458893975879 0.109876997132795 1.085547022493539 1.535681220578957 0.651176811761764 1.434095298920000 2.519474149306258
5 	 0.001220703125000 1.231000000000000 1.300000000000000  0.502457592588529 -0.141743553701497  0.807105778793525 -0.770717628552791 0.115135108503479 1.070358811697319 1.535681220578957 0.651176811761764 1.429100494097681 2.517533124255311
6 	 0.001464843750000 1.231000000000000 1.300000000000000  0.502948704994846 -0.141119994063102  0.815530655211093 -0.763124456981834 0.120439159591861 1.055410199490249 1.535681220578957 0.651176811761764 1.424174185471640 2.515557518950789
7 	 0.001708984375000 1.231000000000000 1.300000000000000  0.503439594857653 -0.140496560369517  0.824030037262384 -0.755683550281480 0.125787689155269 1.040706907757304 1.535681220578957 0.651176811761764 1.419316293326670 2.513547297430747
8 	 0.001953125000000 1.231000000000000 1.300000000000000  0.503930224227058 -0.139873238134773  0.832596124768623 -0.748398721932565 0.131179072826610 1.026254102580253 1.535681220578957 0.651176811761764 1.414526654569466 2.511502483886862
9 	 0.002197265625000 1.231000000000000 1.300000000000000  0.504420554760549 -0.139250014343811  0.841220838693102 -0.741273436191253 0.136611519878800 1.012056417516845 1.535681220578957 0.651176811761764 1.409805029594812 2.509423168613486
10 	 0.002441406250000 1.231000000000000 1.300000000000000  0.504910547669900 -0.138626877429586  0.849895823694780 -0.734310818955709 0.142083070123573 0.998117980750184 1.535681220578957 0.651176811761764 1.405151108756142 2.507309514332342
11 	 0.002685546875000 1.231000000000000 1.300000000000000  0.505400163669375 -0.138003817251639  0.858612448804705 -0.727513670811690 0.147591590857063 0.984442445478576 1.535681220578957 0.651176811761764 1.400564518453637 2.505161762895392
12 	 0.002929687500000 1.231000000000000 1.300000000000000  0.505889362925501 -0.137380825076102  0.867361806369585 -0.720884481796160 0.153134773797351 0.971033022811528 1.535681220578957 0.651176811761764 1.396044826850764 2.502980242365321
13 	 0.003173828125000 1.231000000000000 1.300000000000000  0.506378105008660 -0.136757893556990  0.876134709626116 -0.714425447296680 0.158710132006226 0.957892516286675 1.535681220578957 0.651176811761764 1.391591549233182 2.500765374467226
14 	 0.003417968750000 1.231000000000000 1.300000000000000  0.506866348846820 -0.136135016718711  0.884921689384275 -0.708138484493574 0.164314996827258 0.945023357132159 1.535681220578957 0.651176811761764 1.387204153022574 2.498517682400864
15 	 0.003662109375000 1.231000000000000 1.300000000000000  0.507354052681702 -0.135512189939592  0.893712990480438 -0.702025248698155 0.169946514925555 0.932427639347291 1.535681220578957 0.651176811761764 1.382882062460161 2.496237798994913
16 	 0.003906250000000 1.231000000000000 1.300000000000000  0.507841174027800 -0.134889409936317  0.902498568772585 -0.696087148955419 0.175601645563295 0.920107153723293 1.535681220578957 0.651176811761764 1.378624662973115 2.493926475178440
17 	 0.004150390625000 1.231000000000000 1.300000000000000  0.508327669634605 -0.134266674749048  0.911268089520418 -0.690325362328537 0.181277158285517 0.908063420013819 1.535681220578957 0.651176811761764 1.374431305238866 2.491584588735017
18 	 0.004394531250000 1.231000000000000 1.300000000000000  0.508813495452522 -0.133643983727072  0.920010928055921 -0.684740846333424 0.186969631233705 0.896297716557663 1.535681220578957 0.651176811761764 1.370301308960460 2.489213153296080
19 	 0.004638671875000 1.231000000000000 1.300000000000000  0.509298606602935 -0.133021337514704  0.928716173637152 -0.679334349089486 0.192675450329335 0.884811106802832 1.535681220578957 0.651176811761764 1.366233966367857 2.486813327518202
20 	 0.004882812500000 1.231000000000000 1.300000000000000  0.509782957352959 -0.132398738037248  0.937372637317749 -0.674106416871915 0.198390809585033 0.873604462353631 1.535681220578957 0.651176811761764 1.362228545458190 2.484386424377777
21 	 0.005126953125000 1.231000000000000 1.300000000000000  0.510266501095441 -0.131776188486699  0.945968864601896 -0.669057398849404 0.204111712809082 0.862678482295777 1.535681220578957 0.651176811761764 1.358284292989192 2.481933920501864
22 	 0.005371093750000 1.231000000000000 1.300000000000000  0.510749190334833 -0.131153693306947  0.954493153469420 -0.664187448959327 0.209833976949132 0.852033708775417 1.535681220578957 0.651176811761764 1.354400437238170 2.479457465440769
23 	 0.005615234375000 1.231000000000000 1.300000000000000  0.511230976679557 -0.130531258178124  0.962933578227716 -0.659496524971187 0.215553237302517 0.841670538923913 1.535681220578957 0.651176811761764 1.350576190540491 2.476958890771110
24 	 0.005859375000000 1.231000000000000 1.300000000000000  0.511711810841579 -0.129908889999798  0.971278019409482 -0.654984384946109 0.221264954775665 0.831589233405998 1.535681220578957 0.651176811761764 1.346810751618949 2.474440218902198
25 	 0.006103515625000 1.231000000000000 1.300000000000000  0.512191642643876 -0.129286596872625  0.979514199730858 -0.650650581406047 0.226964425324425 0.821789921976816 1.535681220578957 0.651176811761764 1.343103307717356 2.471903671440850
26 	 0.006347656250000 1.231000000000000 1.300000000000000  0.512670421036559 -0.128664388078118  0.987629725899392 -0.646494453631488 0.232646791648801 0.812272606534915 1.535681220578957 0.651176811761764 1.339453036549177 2.469351676953080
27 	 0.006591796875000 1.231000000000000 1.300000000000000  0.513148094122391 -0.128042274056114  0.995612135827429 -0.642515118598646 0.238307057143718 0.803037162231136 1.535681220578957 0.651176811761764 1.335859108073566 2.466786877941707
28 	 0.006835937500000 1.231000000000000 1.300000000000000  0.513624609192483 -0.127420266379559  1.003448950617399 -0.638711461120240 0.243940102042742 0.794083337218314 1.535681220578957 0.651176811761764 1.332320686109205 2.464212136844077
29 	 0.007080078125000 1.231000000000000 1.300000000000000  0.514099912772906 -0.126798377726162  1.011127730508877 -0.635082123791497 0.249540701621927 0.785410751621073 1.535681220578957 0.651176811761764 1.328836929797432 2.461630540835688
30 	 0.007324218750000 1.231000000000000 1.300000000000000  0.514573950682980 -0.126176621846545  1.018636133831821 -0.631625497362198 0.255103546267228 0.777018896283136 1.535681220578957 0.651176811761764 1.325406994924609 2.459045405213439
31 	 0.007568359375000 1.231000000000000 1.300000000000000  0.515046668105913 -0.125555013528420  1.025961977950670 -0.628339712120096 0.260623263161478 0.768907131754880 1.535681220578957 0.651176811761764 1.322030035114617 2.456460275118781
32 	 0.007812500000000 1.231000000000000 1.300000000000000  0.515518009672473 -0.124933568556413  1.033093301117974 -0.625222630853261 0.266094439300547 0.761074687920863 1.535681220578957 0.651176811761764 1.318705202900752 2.453878925353917
33 	 0.008056640625000 1.231000000000000 1.300000000000000  0.515987919558239 -0.124312303667126  1.040018424200908 -0.622271843877113 0.271511645527566 0.753520664528362 1.535681220578957 0.651176811761764 1.315431650687545 2.451305358039282
34 	 0.008300781250000 1.231000000000000 1.300000000000000  0.516456341594896 -0.123691236499061  1.046726011320911 -0.619484666529603 0.276869461268388 0.746244032753913 1.535681220578957 0.651176811761764 1.312208531611416 2.448743797863794
35 	 0.008544921875000 1.231000000000000 1.300000000000000  0.516923219395935 -0.123070385537076  1.053205128534042 -0.616858139458533 0.282162499649778 0.739243637829482 1.535681220578957 0.651176811761764 1.309035000310034 2.446198684684951
36 	 0.008789062500000 1.231000000000000 1.300000000000000  0.517388496496928 -0.122449770051079  1.059445299893210 -0.614389031886159 0.287385432720949 0.732518202584854 1.535681220578957 0.651176811761764 1.305910213609188 2.443674663253978
37 	 0.009033203125000 1.231000000000000 1.300000000000000  0.517852116510388 -0.121829410028713  1.065436560382118 -0.612073847944526 0.292533016526154 0.726066331662554 1.535681220578957 0.651176811761764 1.302833331136504 2.441176569862280
38 	 0.009277343750000 1.231000000000000 1.300000000000000  0.518314023295034 -0.121209326101901  1.071169505442785 -0.609908836045861 0.297600115833475 0.719886516040419 1.535681220578957 0.651176811761764 1.299803515870370 2.438709415740875
39 	 0.009521484375000 1.231000000000000 1.300000000000000  0.518774161138990 -0.120589539467122  1.076635337033910 -0.607890001134156 0.302581728382649 0.713977137398827 1.535681220578957 0.651176811761764 1.296819934633397 2.436278367084667
40 	 0.009765625000000 1.231000000000000 1.300000000000000  0.519232474956252 -0.119970071799482  1.081825906338481 -0.606013119570444 0.307473008572498 0.708336471824217 1.535681220578957 0.651176811761764 1.293881758537977 2.433888721628526
41 	 0.010009765625000 1.231000000000000 1.300000000000000  0.519688910495445 -0.119350945160666  1.086733753447438 -0.604273756289602 0.312269290575326 0.702962692276020 1.535681220578957 0.651176811761764 1.290988163392848 2.431545881760488
42 	 0.010253906250000 1.231000000000000 1.300000000000000  0.520143414559587 -0.118732181901037  1.091352144461409 -0.602667283799480 0.316966110914376 0.697853869262211 1.535681220578957 0.651176811761764 1.288138330077941 2.429255324233982
43 	 0.010498046875000 1.231000000000000 1.300000000000000  0.520595935235299 -0.118113804556229  1.095675106555052 -0.601188902523787 0.321559230585053 0.693007969179315 1.535681220578957 0.651176811761764 1.285331444895621 2.427022566615253
44 	 0.010742187500000 1.231000000000000 1.300000000000000  0.521046422129591 -0.117495835738754  1.099697461601634 -0.599833661939790 0.326044656835531 0.688422849826501 1.535681220578957 0.651176811761764 1.282566699904688 2.424853130692094
45 	 0.010986328125000 1.231000000000000 1.300000000000000  0.521494826612010 -0.116878298025244  1.103414858898723 -0.598596481956159 0.330418664721666 0.684096252703626 1.535681220578957 0.651176811761764 1.279843293244587 2.422752503158051
46 	 0.011230468750000 1.231000000000000 1.300000000000000  0.521941102059726 -0.116261213840120  1.106823807502751 -0.597472173953692 0.334677818559016 0.680025791789466 1.535681220578957 0.651176811761764 1.277160429455082 2.420726093980245
47 	 0.011474609375000 1.231000000000000 1.300000000000000  0.522385204102790 -0.115644605336581  1.109921708509239 -0.596455460949842 0.338818993355201 0.676208938642858 1.535681220578957 0.651176811761764 1.274517319797576 2.418779192947475
48 	 0.011718750000000 1.231000000000000 1.300000000000000  0.522827090866665 -0.115028494275961  1.112706887438940 -0.595540996390080 0.342839396263241 0.672643003816326 1.535681220578957 0.651176811761764 1.271913182582052 2.416916924982498
49 	 0.011962890625000 1.231000000000000 1.300000000000000  0.523266723208881 -0.114412901906579  1.115178626689497 -0.594723381117602 0.346736588038199 0.669325114708284 1.535681220578957 0.651176811761764 1.269347243504168 2.415144204877357
50 	 0.012207031250000 1.231000000000000 1.300000000000000  0.523704064946616 -0.113797848843347  1.117337197730037 -0.593997178175924 0.350508504393609 0.666252190165872 1.535681220578957 0.651176811761764 1.266818735994942 2.413465692176014
51 	 0.012451171875000 1.231000000000000 1.300000000000000  0.524139083071912 -0.113183354949411  1.119183892486035 -0.593356925177786 0.354153477075046 0.663420912284305 1.535681220578957 0.651176811761764 1.264326901585668 2.411885746974303
52 	 0.012695312500000 1.231000000000000 1.300000000000000  0.524571747951324 -0.112569439221213  1.120721053108164 -0.592797144086355 0.357670254379322 0.660827696002565 1.535681220578957 0.651176811761764 1.261870990288596 2.410408387436374
53 	 0.012939453125000 1.231000000000000 1.300000000000000  0.525002033506814 -0.111956119678313  1.121952099064567 -0.592312348380292 0.361058020750389 0.658468657236886 1.535681220578957 0.651176811761764 1.259450260994101 2.409037249831466
54 	 0.013183593750000 1.231000000000000 1.300000000000000  0.525429917375036 -0.111343413259346  1.122881550356436 -0.591897047671856 0.364316415020550 0.656339580380486 1.535681220578957 0.651176811761764 1.257063981882901 2.407775551875988
55 	 0.013427734375000 1.231000000000000 1.300000000000000  0.525855381042283 -0.110731335725401  1.123515045473200 -0.591545749984038 0.367445546783923 0.654435886105943 1.535681220578957 0.651176811761764 1.254711430851977 2.406626060122238
56 	 0.013671875000000 1.231000000000000 1.300000000000000  0.526278409952830 -0.110119901572044  1.123859352654390 -0.591252961995692 0.370446010350821 0.652752600455819 1.535681220578957 0.651176811761764 1.252391895951034 2.405591062067471
57 	 0.013916015625000 1.231000000000000 1.300000000000000  0.526698993588746 -0.109509123951089  1.123922373033737 -0.591013187654741 0.373318895710603 0.651284326221868 1.535681220578957 0.651176811761764 1.250104675826383 2.404672343564053
58 	 0.014160156250000 1.231000000000000 1.300000000000000  0.527117125519791 -0.108899014603073  1.123713134280746 -0.590820925665090 0.376065795923190 0.650025217632799 1.535681220578957 0.651176811761764 1.247849080167546 2.403871172001139
59 	 0.014404296875000 1.231000000000000 1.300000000000000  0.527532803422455 -0.108289583801211  1.123241773544656 -0.590670666392725 0.378688810402350 0.648968959303567 1.535681220578957 0.651176811761764 1.245624430152172 2.403188285598915
60 	 0.014648437500000 1.231000000000000 1.300000000000000  0.527946029067834 -0.107680840307434  1.122519508692279 -0.590556888800079 0.381190543602692 0.648108750353639 1.535681220578957 0.651176811761764 1.243430058883572 2.402623889015997
61 	 0.014892578125000 1.231000000000000 1.300000000000000  0.528356808278494 -0.107072791340887  1.121558597120506 -0.590474058024622 0.383574098708785 0.647437294493585 1.535681220578957 0.651176811761764 1.241265311815736 2.402177655324537
62 	 0.015136718750000 1.231000000000000 1.300000000000000  0.528765150855117 -0.106465442559070  1.120372281761856 -0.590416624209498 0.385843066036122 0.646946796755427 1.535681220578957 0.651176811761764 1.239129547159886 2.401848734258575
63 	 0.015380859375000 1.231000000000000 1.300000000000000  0.529171070474170 -0.105858798051550  1.118974724245111 -0.590379023163835 0.388001505972520 0.646628967402976 1.535681220578957 0.651176811761764 1.237022136267257 2.401635766498128
64 	 0.015625000000000 1.231000000000000 1.300000000000000  0.529574584558393 -0.105252860346020  1.117380925573203 -0.590355679363442 0.390053926435071 0.646475033389332 1.535681220578957 0.651176811761764 1.234942463982556 2.401536903618414
65 	 0.015869140625000 1.231000000000000 1.300000000000000  0.529975714122262 -0.104647630426216  1.115606635056195 -0.590341011716108 0.392005254962013 0.646475757550926 1.535681220578957 0.651176811761764 1.232889928963494 2.401549833214918
66 	 0.016113281250000 1.231000000000000 1.300000000000000  0.530374483595035 -0.104043107761073  1.113668248589641 -0.590329442421975 0.393860805702986 0.646621465555545 1.535681220578957 0.651176811761764 1.230863943961553 2.401671808614376
